ID,NOM,VILLE,ETAT,LATITUDE,LONGITUDE,A_DISTANCE_SEULEMENT,NOMBRE_ETUDIANTS,AGE_ENTREE,COUT_MOYEN_ANNEE_ACADEMIE,TAUX_ADMISSION,DEFAUT_PAIEMENT_2ANNEES,DEFAUT_PAIEMENT_3ANNEES
4149800,Somerset County Technology Center,Somerset,PA,40.00475,-79.029641,0.0,44,27.6375,,,0.0,0.115
4158000,Metro Beauty Academy,Allentown,PA,40.56865,-75.555591,0.0,102,24.976878613,,,0.146,0.166
4083300,Academy for Careers and Technology,Mullins,SC,34.186433,-79.340157,0.0,16,32.414634146,,,,
4158100,Aiken School of Cosmetology and Barbering,Aiken,SC,33.559545,-81.71728,0.0,24,27.55,,,0.208,0.161
4157200,Love Beauty School Inc,Manchester,TN,35.488524,-86.093863,0.0,46,27.260869565,,,0.297,0.166
4082300,Professional Career Training Institute,Houston,TX,29.98109,-95.426197,0.0,161,35.685897436,,,0.093,
4138500,Houston International College Cardiotech Ultrasound School,Houston,TX,29.675203,-95.592909,0.0,25,30.413793103,33657.0,,0.0,0.033
4154800,DuVall's School of Cosmetology,Bedford,TX,32.852275,-97.168105,0.0,58,27.936619718,,,0.126,0.174
4155800,Advanced Beauty College,Irving,TX,32.859493,-96.9927,0.0,36,32,,,,
4158500,Texas Beauty College,Haltom city,TX,32.826045,-97.265311,0.0,28,34.452380952,,,,
4160700,Avenue Five Institute,Austin,TX,30.369503,-97.728961,0.0,126,27.58739255,,,0.047,0.02
4165800,The Salon Professional Academy-Lewisville,Lewisville,TX,33.005024,-96.964907,0.0,44,26.378378378,,,0.071,0.255
4153000,Renaissance Academie,Provo,UT,40.25395,-111.665961,0.0,35,23.695652174,,,0.0,0.1
4153800,Bethel College,Hampton,VA,37.04127,-76.409526,0.0,18,36.88,,,0.0,0.121
4156200,Institute of Advanced Medical Esthetics,Ashland,VA,37.757885,-77.47441,0.0,22,29.696969697,,,0.0,0.038
4149400,Gary Manuel Aveda Institute,Seattle,WA,47.614618,-122.319055,0.0,201,25.334661355,,,0.054,0.096
4155000,Northwest School of Wooden Boat Building,Port Hadlock,WA,48.03413,-122.752588,0.0,28,31.795918367,28382.0,,0.08,0.1
4157700,The Salon Professional Academy-Onalaska,Onalaska,WI,43.87382,-91.19732,0.0,58,24.117021277,,,0.07,0.032
3698301,West Coast University-Orange County,Anaheim,CA,33.81104,-117.911811,0.0,2012,27.762651934,44143.0,0.9535,0.01,0.026
3698302,West Coast University-Ontario,Ontario,CA,34.066591,-117.590035,0.0,2012,27.762651934,45040.0,0.881,0.01,0.026
3368302,Midwest Technical Institute-East Peoria,East Peoria,IL,40.642287,-89.543531,0.0,2424,28.024100923,,,0.232,0.195
3490300,Paul Mitchell the School-Chicago,Chicago,IL,41.866213,-87.646644,0.0,342,23.161120841,,,0.082,0.144
469207,Dorsey School of Business-Waterford Pontiac,Pontiac,MI,42.643595,-83.324631,0.0,2474,28.31587057,33492.0,,0.145,0.22
2306820,Platt College-Miller-Motte-Fayetteville,Fayetteville,NC,35.11096,-78.88167,0.0,2148,29.431134144,,,0.152,0.255
3881401,European Massage Therapy School-Las Vegas,Las Vegas,NV,36.145445,-115.300577,0.0,133,35.461904762,,,0.111,0.093
2306818,Platt College-Miller-Motte Technical-Columbus,Columbus,GA,32.479997,-84.935912,0.0,3932,30.12338594,,,0.127,0.255
3480304,Fortis College-Grand Prairie,Grand Prairie,TX,32.760636,-97.005122,0.0,1041,29.266735324,,,0.1,0.145
927007,The Art Institute of Virginia Beach,Virginia Beach,VA,36.842383,-76.131737,0.0,2716,24.44519774,29528.0,,0.148,0.18
267815,Bryant & Stratton College-Bayshore,Glendale,WI,43.118941,-87.9154,0.0,7173,30.370617696,22344.0,,0.176,0.196
2190705,Fortis College-Indianapolis,Indianapolis,IN,39.9184,-86.223181,0.0,1116,30.841440599,26043.0,,0.136,0.145
817810,Empire Beauty School-E Memphis,Memphis,TN,35.115499,-89.90197,0.0,1369,25.157537347,,,0.155,0.143
1054213,Empire Beauty School-Nashville,Brentwood,TN,35.967868,-86.814676,0.0,1252,25.591809181,,,0.074,0.133
757310,Empire Beauty School-Jackson,Jackson,TN,35.63694,-88.847611,0.0,1211,25.748969497,,,0.191,0.151
966413,Empire Beauty School-Springfield,Springfield,PA,39.93765,-75.349771,0.0,1134,25.784892446,,,0.116,0.12
757301,Empire Beauty School-Paramus,Paramus,NJ,40.912644,-74.043699,0.0,1211,25.748969497,,,0.08,0.151
2079411,Empire Beauty School-Speedway,Speedway,IN,39.80055,-86.261512,0.0,1264,25.987000929,,,0.064,0.142
757308,Empire Beauty School-Morrow,Morrow,GA,33.564936,-84.32568,0.0,1211,25.748969497,,,0.084,0.151
145984,Strayer University-Arkansas,Little Rock,AR,34.74735,-92.396031,0.0,13484,33.360801106,,,0.105,0.104
145939,Strayer University-Georgia,Atlanta,GA,33.874236,-84.275624,0.0,13484,33.360801106,27879.0,,0.105,0.104
145991,Strayer University-Mississippi,Jackson,MS,32.300562,-90.188097,0.0,13484,33.360801106,,,0.105,0.104
145937,Strayer University-South Carolina,Greenville,SC,34.85654,-82.357811,0.0,13484,33.360801106,27879.0,,0.105,0.104
145987,Strayer University-Texas,Austin,TX,30.371175,-97.73985,0.0,13484,33.360801106,27879.0,,0.105,0.104
2117104,The Art Institute of San Antonio,San Antonio,TX,29.532925,-98.56556,0.0,1978,25.153214286,27541.0,,0.164,0.167
2079409,Empire Beauty School-S Memphis,Memphis,TN,35.10972,-89.945739,0.0,1264,25.987000929,,,0.155,0.142
2173210,Empire Beauty School-Charlotte,Charlotte,NC,35.25855,-80.7837,0.0,1395,25.593386953,,,0.167,0.142
757304,Empire Beauty School-E Greensboro,Greensboro,NC,36.08758,-79.759461,0.0,1211,25.748969497,,,0.141,0.151
757312,Empire Beauty School-Winston-Salem,Winston-Salem,NC,36.152612,-80.282751,0.0,1211,25.748969497,,,0.155,0.151
966410,Empire Beauty School-West Palm,West Palm Beach,FL,26.705541,-80.107401,0.0,1134,25.784892446,,,0.08,0.12
945910,Empire Beauty School-Pineville,Charlotte,NC,35.089864,-80.865367,0.0,1087,26.165320409,,,0.111,0.152
375414,Virginia Polytechnic Institute & State University,Roanoke,VA,37.257489,-79.942599,0.0,,,,,,0.016
267816,Bryant & Stratton College-Hampton,Hampton,VA,37.044229,-76.39185,0.0,7173,30.370617696,22982.0,,0.176,0.196
4174100,Paul Mitchell the School-Phoenix,Phoenix,AZ,33.523667,-112.133047,0.0,105,24.055555556,,,0.125,0.179
4174200,All Beauty College,Fort Mohave,AZ,35.021355,-114.600955,0.0,60,27.545454545,,,0.142,0.068
4160100,Trinity School of Health and Allied Sciences,Gardena,CA,33.858729,-118.298733,0.0,27,29.888888889,,,0.032,0.08
4162800,Paul Mitchell the School-Modesto,Modesto,CA,37.68301,-120.993745,0.0,171,24.731527094,,,0.117,0.149
4163400,Cosmo Beauty Academy,Sacramento,CA,38.62883,-121.401027,0.0,56,29.326923077,,,0.076,
4165900,Paul Mitchell the School-Fresno,Fresno,CA,36.809778,-119.782437,0.0,172,23.205047319,,,0.0,0.12
4169700,Unitek College,Fremont,CA,37.50904,-121.961761,0.0,994,28.388384038,53216.0,,0.0,0.104
4169800,Gurnick Academy of Medical Arts,San Mateo,CA,37.547377,-122.307618,0.0,614,29.027634961,,,0.0,0.058
4175200,Paul Mitchell the School-East Bay,Pleasant Hill,CA,37.94492,-122.061226,0.0,140,24.071186441,,,0.066,0.084
1303910,South University-Richmond,Glen Allen,VA,37.64706,-77.599967,0.0,9358,30.001843187,27155.0,,0.174,0.116
1303911,South University-Virginia Beach,Virginia Beach,VA,36.8336,-76.124288,0.0,9358,30.001843187,30454.0,,0.174,0.116
4167100,Aveda Institute-Denver,Denver,CO,39.745214,-104.992758,0.0,242,24.365234375,,,0.08,0.109
4170200,Paul Mitchell the School-Colorado Springs,Colorado Springs,CO,38.832889,-104.828339,0.0,169,25.544850498,,,0.153,0.113
4173800,The Salon Professional Academy-Colorado Springs,Colorado Springs,CO,38.896966,-104.750884,0.0,26,26.657142857,,,0.263,0.072
4171100,Paul Mitchell the School-Delaware,Newark,DE,39.62274,-75.680231,0.0,88,24.376470588,,,0.0,0.192
4116400,Future-Tech Institute,Miami,FL,25.7646,-80.251401,0.0,145,38.985130112,11429.0,,,
4146300,Fred K Marchman Technical College,New Port Richey,FL,28.271196,-82.691779,0.0,141,24.744,,,,
4167300,The Salon Professional Academy-Ft Myers,Fort Myers,FL,26.595568,-81.887326,0.0,33,26.597560976,,,0.0,0.1
4175000,Universal Spa Training Academy,Downers Grove,IL,41.796008,-87.99384,0.0,102,29.426573427,,,0.055,0.082
4172700,The Salon Professional Academy-Evansville,Evansville,IN,37.98732,-87.483521,0.0,97,22.464285714,,,0.107,0.052
4122000,Tri County Regional Vocational Technical High School,Franklin,MA,42.094957,-71.421577,0.0,17,29.485714286,,,,
4163300,Compass College of Cinematic Arts,Grand Rapids,MI,42.961875,-85.667065,0.0,55,21.723404255,28240.0,0.679,0.0,0.027
4157600,Nova Academy of Cosmetology,Rochester,MN,44.08537,-92.509748,0.0,51,25.037593985,,,0.0,0.129
3830304,SAE Institute of Technology-New York,New York,NY,40.741353,-73.999073,0.0,,25.063492063,,,0.172,0.225
4167400,Sage School of Massage & Esthetics,Bend,OR,44.058731,-121.358102,0.0,16,30.05,,,0.0,0.052
4168700,Peloton College,Dallas,TX,32.861997,-96.769353,0.0,92,30.604938272,28259.0,,0.055,0.083
4168800,ABC Beauty Academy,Richardson,TX,32.931698,-96.685333,0.0,,,,,,
4169000,Salon & Spa Institute,Brownsville,TX,25.938911,-97.508606,0.0,46,27.023622047,,,0.064,0.081
4169900,American Beauty Academy,Payson,UT,40.034634,-111.733488,0.0,21,25.488095238,,,0.0,0.197
4170100,Summit Salon Academy,Tacoma,WA,47.223485,-122.472325,0.0,104,25.652941176,,,0.043,0.134
4165300,Paul Mitchell the School-Milwaukee,Pawaukee,WI,43.044227,-88.257785,0.0,91,25.756097561,,,0.078,0.154
4142500,Touro University Worldwide,Los Alamitos,CA,33.808683,-118.057754,0.0,241,31.870879121,28220.0,,0.075,0.068
4142600,Touro University California,Vallejo,CA,38.085479,-122.263949,0.0,49,29.164948454,,,0.0,0.009
2155306,The Chicago School of Professional Psychology at Washington DC,Washington,DC,38.90163,-77.033071,0.0,29,31.729064039,,,0.031,0.043
4142601,Touro University Nevada,Henderson,NV,36.043189,-115.024012,0.0,49,29.164948454,,,0.0,0.009
962103,Herzing University-Kenosha,Kenosha,WI,42.603889,-87.857452,0.0,4088,31.289940828,26895.0,0.8718,0.117,0.127
962104,Herzing University-Brookfield,Brookfield,WI,43.035738,-88.110994,0.0,4088,31.289940828,27278.0,0.9896,0.117,0.127
4248500,Texas A&M University-San Antonio,San Antonio,TX,29.304762,-98.52417,0.0,160,29.098445596,20518.0,0.2977,,0.097
3493305,Fortis Institute,Houston,TX,29.93744,-95.395051,0.0,,29.204974271,,,0.114,0.209
3035305,Southern Careers Institute-Brownsville,Brownsville,TX,25.936988,-97.501124,0.0,2556,27.52240833,,,0.175,0.243
3035306,Southern Careers Institute-Harlingen,Harlingen,TX,26.20385,-97.675281,0.0,2556,27.52240833,,,0.175,0.243
145900,Strayer University-Global Region,Washington,DC,38.90485,-77.034001,0.0,13484,33.360801106,27879.0,,0.105,0.104
3052301,Kenneth Shuler School of Cosmetology-Florence,Florence,SC,34.238425,-79.80945,0.0,234,25.283333333,,,0.059,0.048
1031906,Fortis College-Columbia,Columbia,SC,34.01512,-81.081809,0.0,1962,28.464651639,25441.0,,0.092,0.193
4133100,California University of Management and Sciences,Anaheim,CA,33.848301,-117.95846,0.0,PrivacySuppressed,PrivacySuppressed,,,,
2339703,Ross Medical Education Center-Davison,Davison,MI,43.021829,-83.516551,0.0,1648,29.096100827,,,0.094,0.228
2180108,Ross Medical Education Center-Granger,Granger,IN,41.717835,-86.174277,0.0,825,28.112219451,,,0.111,0.233
2533603,Ross Medical Education Center-Niles,Niles,OH,41.212037,-80.746465,0.0,941,27.446102819,,,0.091,0.226
2099705,Ross Medical Education Center-Canton,Canton,MI,42.324442,-83.482675,0.0,1341,27.865140989,,,0.13,0.225
2217118,Pima Medical Institute-Houston,Houston,TX,29.838306,-95.562287,0.0,6853,26.641976266,,,0.062,0.07
3101801,Illinois Media School-Chicago Campus,Chicago,IL,41.87496,-87.627971,0.0,206,28.743589744,,,0.054,0.177
2306808,Platt College-STVT-San Antonio,San Antonio,TX,29.35599,-98.4891,0.0,8190,28.234111896,,,,0.255
887101,Concorde Career College-Dallas,Dallas,TX,32.91856,-96.741711,0.0,921,27.564102564,,0.7821,0.078,0.142
2089601,Concorde Career Institute-Orlando,Orlando,FL,28.55984,-81.340421,0.0,682,27.976437976,,0.7197,0.121,0.065
2361602,Concorde Career College-San Antonio,San Antonio,TX,29.49003,-98.582351,0.0,831,26.122852681,,0.9228,0.172,0.186
340400,Johnson & Wales University-Online,Providence,RI,41.819956,-71.41277,1.0,4020,21.04166162,24274.0,0.425,0.077,0.07
4144000,Fairfax University of America,Fairfax,VA,38.84905,-77.347751,0.0,PrivacySuppressed,PrivacySuppressed,21068.0,0.5556,,
4175900,Geisinger-Lewistown Hospital School of Nursing,Lewistown,PA,40.619424,-77.567654,0.0,PrivacySuppressed,27.72972973,31498.0,0.5205,,0.034
4173500,Moreno Valley College,Moreno Valley,CA,33.88744,-117.20271,0.0,1740,25.047116969,12395.0,,0.099,0.09
2105901,Brittany Beauty Academy,New York,NY,40.750577,-73.985067,0.0,186,29.892086331,,,0.1,0.168
4155301,Onondaga School of Therapeutic Massage-Rochester,Rochester,NY,43.159086,-77.584781,0.0,98,29.980952381,,,0.078,0.042
4176100,Norco College,Norco,CA,33.917387,-117.570212,0.0,1521,24.434283599,12031.0,,0.1,0.132
469208,Dorsey School of Business-Saginaw,Saginaw,MI,43.47055,-83.973056,0.0,2474,28.31587057,33115.0,,0.145,0.22
2248210,Milan Institute of Cosmetology-La Quinta,La Quinta,CA,33.711954,-116.288341,0.0,1200,26.141552511,,,0.215,0.187
3422303,Milan Institute-Boise,Boise,ID,43.59086,-116.295195,0.0,1575,26.440241577,,,0.202,0.17
2248211,Milan Institute of Cosmetology-El Paso,El Paso,TX,31.749325,-106.300156,0.0,1200,26.141552511,,,0.215,0.187
2362003,Universal Technical Institute-Dallas Fort Worth,Irving,TX,32.93806,-97.012741,0.0,2947,22.852891947,,,0.151,0.15
4167601,Finger Lakes School of Massage,Mt. Kisco,NY,41.21715,-73.718373,0.0,216,30.818380744,,,0.147,0.164
466607,American School of Nursing and Medical Careers,Manchester,NH,42.997765,-71.468655,0.0,1553,29.075641026,,,0.071,0.226
2104003,Harris School of Business-Upper Darby Campus,Upper Darby,PA,39.960924,-75.259226,0.0,1668,28.27344727,,,0.097,0.416
3766301,Cortiva Institute-New Jersey,Wall,NJ,40.150539,-74.096838,0.0,248,30.165501166,20889.0,,0.059,0.158
1194004,ICPR Junior College-Manati,Manat,PR,18.429025,-66.493841,0.0,1610,25.486586007,12657.0,,0.289,
3816301,Artistic Nails and Beauty Academy-Lakeland,Lakeland,FL,28.053634,-81.94718,0.0,265,28.915525114,,,0.141,0.05
4127700,American Sentinel University,Aurora,CO,39.67661,-104.831161,1.0,157,37.245614035,,,0.0,0.023
4182200,Hawaii Medical College,Honolulu,HI,21.295112,-157.847678,0.0,312,25.920634921,28974.0,,0.0,0.17
4178100,Carolina College of Hair Design,Asheville,NC,35.584088,-82.601533,0.0,31,27.944444444,,,,
3026510,Remington College-Heathrow Campus,Lake Mary,FL,28.784765,-81.359465,1.0,5133,27.401734739,21529.0,,,0.142
4168600,College of Massage Therapy,Blackfoot,ID,43.193422,-112.346975,0.0,25,30.42,,,0.0,0.109
2306821,Platt College-Miller-Motte-Jacksonville,Jacksonville,NC,34.753428,-77.41384,0.0,2148,29.431134144,,,0.152,0.255
2306814,Platt College-Miller-Motte Technical-Augusta,Augusta,GA,33.494994,-82.086986,0.0,3932,30.12338594,,,0.127,0.255
2306819,Platt College-Miller-Motte Technical-Conway,Conway,SC,33.788822,-78.993461,0.0,2148,29.431134144,,,0.152,0.255
4171400,Aveda Institute-Portland,Portland,OR,45.525507,-122.68474,0.0,215,24.509278351,,,0.121,0.189
638506,Chamberlain University-Virginia,Arlington,VA,38.852326,-77.050273,0.0,7741,33.305041096,39475.0,0.1667,0.039,0.035
367406,Stevens-Henager College,Boise,ID,43.591087,-116.27829,0.0,5430,30.851753365,31819.0,,0.218,0.185
4175300,Penrose Academy,Scottsdale,AZ,33.608309,-111.927617,0.0,134,25.283737024,,,0.0,0.015
4174000,Skin Institute,Saint Louis,MO,38.527717,-90.364232,0.0,50,26.734939759,,,0.125,0.061
4170300,Beauty Academy of South Florida,Hialeah Gardens,FL,25.86289,-80.323571,0.0,164,35.433333333,,,,0.087
2230502,Ogle School Hair Skin Nails-North Dallas,Dallas,TX,32.984161,-96.803615,0.0,584,25.391049156,,,0.161,0.2
4183400,The Salon Professional Academy-North Little Rock,Sherwood,AR,34.858161,-92.20198,0.0,59,23.982352941,,,,0.098
4170600,The Salon Professional Academy-St Charles,St. Charles,MO,38.788891,-90.538719,0.0,55,24.124087591,,,0.133,0.084
466610,American College for Medical Careers,Orlando,FL,28.470997,-81.402271,0.0,1553,29.075641026,,,0.071,0.226
2219503,Mildred Elley-New York Campus,New York,NY,40.705781,-74.014004,0.0,1331,31.638508129,24897.0,,0.168,0.151
4157400,National Paralegal College,Phoenix,AZ,33.530663,-112.064275,1.0,334,33.881679389,19283.0,,0.027,0.14
4154200,Carolina College of Biblical Studies,Fayetteville,NC,35.05141,-78.939514,0.0,33,40.044247788,22228.0,,,0.103
2324400,Allstate Hairstyling & Barber College,Cleveland,OH,41.484002,-81.704403,0.0,26,28.7,,,0.0,
3840300,Omega Graduate School,Dayton,TN,35.468142,-85.053774,0.0,,,,,,0.0
4073300,Jung Tao School of Classical Chinese Medicine,Sugar Grove,NC,36.263233,-81.785303,0.0,,,,,0.0,0.0
4118800,New York Film Academy,Burbank,CA,34.152076,-118.335567,0.0,370,24.578220859,48957.0,,0.0,0.018
4145600,International College of Cosmetology,Oakland,CA,37.774887,-122.220803,0.0,54,30.93495935,,,,
4151700,Bella Capelli Academy,Monroeville,PA,40.432494,-79.781672,0.0,132,22.054054054,,,0.285,0.094
4155100,Institute of Medical Careers,Pittsburgh,PA,40.465286,-79.823825,0.0,85,32.254098361,,,,0.076
4158300,Flagler Technical Institute,Palm Coast,FL,29.47629,-81.211337,0.0,27,28.435897436,,,,
4159600,Galaxy Medical College,North Hollywood,CA,34.186976,-118.396209,0.0,19,32.672413793,,1.0,,0.175
4159700,American Medical Sciences Center,Glendale,CA,34.147117,-118.256991,0.0,47,29.493975904,,,0.0,0.019
4161900,Mandalyn Academy,American Fork,UT,40.371763,-111.78129,0.0,40,26.989010989,,,0.0,0.151
4162000,Jose Maria Vargas University,Pembroke Pines,FL,26.009656,-80.281548,0.0,PrivacySuppressed,39.058823529,,,,0.035
4162200,American Academy of Health and Beauty,Manchester,NH,42.967431,-71.480701,0.0,55,30.189189189,,,0.0,0.13
4164600,D A Dorsey Technical College,Miami,FL,25.839575,-80.225732,0.0,60,28.042735043,,,,
4164700,Keweenaw Bay Ojibwa Community College,Baraga,MI,46.782535,-88.507761,0.0,24,30.642857143,12955.0,,,
4165000,Meridian Institute of Surgical Assisting,Nashville,TN,36.187738,-86.842536,0.0,173,36.197211155,,,,0.042
4165200,Mauna Loa Helicopters,Kailua Kona,HI,19.729107,-156.041847,0.0,PrivacySuppressed,PrivacySuppressed,,1.0,,
4165500,Acaydia School of Aesthetics,Provo,UT,40.234627,-111.65823,0.0,32,23.836065574,,,0.0,0.029
4166000,Manhattan Institute,New York,NY,40.749711,-73.986929,0.0,88,26.273913043,,,0.0,0.252
4168900,Holistic Massage Training Institute,Baltimore,MD,39.322479,-76.603096,0.0,22,35.111111111,,,,0.045
4169100,Diamonds Cosmetology College,Sherman,TX,33.673442,-96.606125,0.0,47,27.361111111,,,0.166,
4169400,Northern Virginia School of Therapeutic Massage,Falls Church,VA,38.873422,-77.160302,0.0,55,32.766666667,,,,0.166
4170700,Paul Mitchell the School-St Louis,St. Louis,MO,38.64474,-90.262731,0.0,137,22.735507246,,,0.0,0.025
4171000,Advanced Training Institute,Las Vegas,NV,36.09589,-115.206821,0.0,400,29.349940688,,,0.137,0.239
4173000,Shepherds Theological Seminary,Cary,NC,35.744334,-78.742623,0.0,PrivacySuppressed,,,,,0.0
4173200,Taylor Andrews Academy of Hair Design-West Jordan,West Jordan,UT,40.586803,-111.934309,0.0,166,22.92211838,,,0.0,0.112
4173400,Santa Ana Beauty Academy,Santa Ana,CA,33.766402,-117.835205,0.0,19,31.709677419,,,,
4173700,Grace College of Divinity,Fayetteville,NC,35.058616,-78.961305,0.0,28,27.315789474,16701.0,0.9231,,0.097
4173900,Evolve Beauty Academy,Washing,MO,38.551723,-91.013977,0.0,PrivacySuppressed,25.344827586,,,,0.195
4174400,The Salon Professional Academy-Rochester,Rochester,MN,44.067621,-92.504273,0.0,21,23,,,,
4174500,Aveda Institute-New Mexico,Albuquerque,NM,35.091873,-106.667464,0.0,91,25.645320197,,,,0.126
4174800,American Trade School,Saint Ann,MO,38.72876,-90.380141,0.0,75,29.456692913,,,0.166,0.078
4174900,Estelle Skin Care and Spa Institute,Skokie,IL,42.06358,-87.747041,0.0,60,32.101910828,,,0.0,0.074
4175100,Paul Mitchell the School-Honolulu,Honolulu,HI,21.28206,-157.800461,0.0,88,23.679738562,,,,0.095
4175400,Elite Cosmetology School,Yucca Valley,CA,34.121188,-116.435531,0.0,68,25.795081967,,,0.0,0.272
4176000,American Technical Institute,Bayamon,PR,18.37607,-66.177409,0.0,36,28.673076923,,,,
4176300,Bergin University of Canine Studies,Penngrove,CA,38.289155,-122.666954,0.0,13,26.368421053,,,,0.0
4176700,Aveda Institute-Boise,Boise,ID,43.620545,-116.309994,0.0,27,25,,,0.0,0.129
4177100,Pima Medical Institute-Aurora,Aurora,CO,39.6956,-104.831481,0.0,417,25.373482726,,,,0.097
4177400,Capilo School of Hair Design,Augusta,ME,44.317693,-69.777717,0.0,110,26.071895425,,,0.0,0.171
4177500,Pure Aesthetics Natural Skincare School,Tucson,AZ,32.23572,-110.929841,0.0,48,32.134615385,,,,0.027
4177600,Lindsey Institute of Cosmetology,Bowling Green,KY,36.947279,-86.420808,0.0,35,22.743243243,,,0.0,0.233
4177900,Buckner Barber School,Dallas,TX,32.737175,-96.684709,0.0,20,28.975609756,,,,
4178000,Simmons College of Kentucky,Louisville,KY,38.239519,-85.764811,0.0,82,27.333333333,13420.0,,,
4178700,Atelier Esthetique Institute of Esthetics,New York,NY,40.746376,-73.995669,0.0,75,30.582375479,,,0.0,0.131
4179200,Advanced College of Cosmetology,Waupun,WI,43.632848,-88.736198,0.0,26,24.566666667,,,0.0,0.012
4179500,North American University,Stafford,TX,29.646303,-95.588338,0.0,88,20.66442953,21113.0,,,0.243
4179600,Entourage Institute of Beauty and Esthetics,Lenexa,KS,38.958,-94.725291,0.0,45,28.09375,,,,0.255
4179700,United Beauty College,Denver,CO,39.697447,-105.010843,0.0,51,31.941747573,,,,
4180000,Cinta Aveda Institute,San Francisco,CA,37.790935,-122.404307,0.0,217,26.513994911,,,0.0,0.145
4180200,Long Island Nail Skin & Hair Institute,Levittown,NY,40.725914,-73.499036,0.0,83,30.694117647,,,,0.146
4181200,Southern California Health Institute,Reseda,CA,34.200827,-118.526822,0.0,378,30.885017422,,,,0.198
4181400,Best Care College,East Orange,NJ,40.765332,-74.221116,0.0,59,34.027522936,,,,0.059
4182100,First Class Cosmetology School,Beloit,WI,42.49901,-89.036231,0.0,68,24.581632653,,,,0.327
4182500,Millennia Atlantic University,Doral,FL,25.808134,-80.352717,0.0,PrivacySuppressed,PrivacySuppressed,,,,0.023
4183300,Abcott Institute,Southfield,MI,42.446331,-83.210617,0.0,132,28.935606061,,,,0.329
4183600,The Salon Professional Academy-Kenosha,Kenosha,WI,42.55804,-87.853088,0.0,64,25.417475728,,,0.0,0.111
4184000,Paul Mitchell the School-Indianapolis,Indianapolis,IN,39.640007,-86.127361,0.0,82,23.322580645,,,0.0,0.088
4184200,Taylor Andrews Academy-St George,St. George,UT,37.101622,-113.533821,0.0,66,24.610778443,,,0.0,0.218
4184700,Protege Academy,East Lansing,MI,42.724862,-84.452903,0.0,94,25.19379845,,,0.0,0.092
4185000,Colorado Academy of Veterinary Technology,Colorado Springs,CO,38.794277,-104.790429,0.0,31,27.537735849,19591.0,0.9167,0.0,0.063
4185100,Northeast Technical Institute,Scarborough,ME,43.608171,-70.314892,0.0,277,32.089928058,,,,0.066
4185900,Elite School of Cosmetology,Norwalk,OH,41.233614,-82.60795,0.0,33,28.359223301,,,,0.137
4186300,Paul Mitchell the School-Las Vegas,Las Vegas,NV,36.016734,-115.117034,0.0,171,24.650837989,,,,0.11
4186600,Summit Salon Academy-Kokomo,Kokomo,IN,40.474971,-86.106111,0.0,72,25.794326241,,,,0.064
4188300,Florida Academy,Fort Myers,FL,26.608637,-81.824273,0.0,140,29.325732899,,,,0.138
4188800,Institute for Doctoral Studies in the Visual Arts,Portland,ME,43.65405,-70.272161,0.0,,,,,,0.0
4189600,State Career College,Waukegan,IL,42.370787,-87.870502,0.0,42,26.601156069,,,,0.128
4189800,Academy for Salon Professionals,Northridge,CA,34.23396,-118.558215,0.0,38,27.432835821,,,,0.115
4191900,Paul Mitchell the School-Spokane,Spokane Valley,WA,47.658368,-117.19893,0.0,100,25.112676056,,,,0.052
4175800,J Renee College,Elgin,IL,42.070355,-88.289545,0.0,56,31.442748092,,,0.0,
4185400,National Personal Training Institute of Colorado,Lakewood,CO,39.74087,-105.154321,0.0,59,28.310344828,,,,
4185401,National Personal Training Institute of Colorado,Colorado Springs,CO,38.894095,-104.754668,0.0,59,28.310344828,,,,
4186900,International College of Beauty Arts & Sciences,Los Angeles,CA,34.148057,-118.273227,0.0,39,34.865853659,,,,0.02
4189200,The Salon Professional Academy-Shorewood,Shorewood,IL,41.540252,-88.203774,0.0,40,24.272058824,,,0.0,0.142
4193700,John Paul the Great Catholic University,Escondido,CA,33.12085,-117.082401,0.0,69,21.014285714,41496.0,0.9045,,0.012
141701,University of Connecticut-Hartford Campus,Hartford,CT,41.762673,-72.672175,0.0,4315,,16600.0,0.9486,,0.023
193722,Ottawa University-Surprise,Surprise,AZ,33.628923,-112.368233,0.0,,,41830.0,0.4663,,0.068
367409,Independence University,Salt Lake City,UT,40.684326,-111.870034,0.0,5430,30.851753365,32820.0,,0.218,0.185
405722,National American University-Tulsa,Tulsa,OK,36.046839,-95.905505,0.0,3440,33.137925904,,,0.149,0.2
405723,National American University-Centennial,Centennial,CO,39.567327,-104.960106,0.0,3440,33.137925904,,,0.149,0.2
405725,National American University-Colorado Springs South,Colorado Springs,CO,38.847542,-104.722124,0.0,3440,33.137925904,23805.0,,0.149,0.2
638507,Chamberlain University-Missouri,St. Louis,MO,38.701907,-90.436283,0.0,7741,33.305041096,30279.0,0.4545,0.039,0.035
638508,Chamberlain University-Texas,Houston,TX,29.838386,-95.560414,0.0,7741,33.305041096,37767.0,0.2308,0.039,0.035
752205,Continental School of Beauty Culture-Mattydale,Mattydale,NY,43.105938,-76.147295,0.0,476,27.24975892,,,0.045,0.059
974811,Carrington College-Pomona,Pomona,CA,34.06302,-117.803875,0.0,3597,25.54911792,,,0.172,0.143
1179901,Paul Mitchell the School-Columbia,Columbia,SC,33.997804,-81.039954,0.0,487,24.940206186,,,0.133,0.149
1179902,Paul Mitchell the School-Charleston,North Charleston,SC,32.874611,-80.022852,0.0,487,24.940206186,,,0.133,0.149
